symbol,exchange,company_name,display_name,en_company_name,watchlist_sector_l1,watchlist_sector_l2,watchlist_sector_l3,vietstock_sector_l1,vietstock_sector_l2,vietstock_sector_l3,website_group,financial_model,website_group_order,matched_keyword,mapping_confidence,suggestion_source,source_url,status,needs_review
ILB,HOSE,CTCP ICD Tân Cảng - Long Bình,ICD Tân Cảng - Long Bình,ICD Tan Cang ? Long Binh JSC,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/ILB/ho-so-doanh-nghiep.htm,OK,YES
ILS,UPCOM,CTCP Đầu tư Thương mại và Dịch vụ Quốc tế,Đầu tư Thương mại và Dịch vụ Quốc tế,International Investment Trade and Service Group Company,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/ILS/ho-so-doanh-nghiep.htm,OK,YES
IMP,HOSE,CTCP Dược phẩm Imexpharm,Dược phẩm Imexpharm,Imexpharm Corporation,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,Dược & Y tế,NORMAL,19,duoc,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/IMP/ho-so-doanh-nghiep.htm,OK,NO
ING,UPCOM,CTCP Đầu tư và Phát triển Xây dựng,Đầu tư và Phát triển Xây dựng,The Investment & Construction Development Corporation,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/ING/ho-so-doanh-nghiep.htm,OK,YES
IPA,HNX,CTCP Tập đoàn Đầu tư I.P.A,Đầu tư I.P.A,I.P.A Investments Group Joint Stock Company,Công nghiệp,Hàng hóa công nghiệp,Tập đoàn đa ngành,Công nghiệp,Hàng hóa công nghiệp,Tập đoàn đa ngành,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/IPA/ho-so-doanh-nghiep.htm,OK,YES
ISH,UPCOM,CTCP Thủy điện Srok Phu Miêng IDICO,Thủy điện Srok Phu Miêng IDICO,Idico Scrok Phu Mieng Hydro Power Joint Stock Company,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/ISH/ho-so-doanh-nghiep.htm,OK,YES
ITA,UPCOM,CTCP Đầu tư và Công nghiệp Tân Tạo,Đầu tư và Công nghiệp Tân Tạo,Tan Tao Investment and Industry Corporation,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/ITA/ho-so-doanh-nghiep.htm,OK,YES
ITC,HOSE,CTCP Đầu tư và Kinh doanh Nhà,Đầu tư và Kinh doanh Nhà,Investment and Trading Of Real Estate JSC,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/ITC/ho-so-doanh-nghiep.htm,OK,YES
ITD,HOSE,CTCP Công nghệ ITD,Công nghệ ITD,ITD Technology Corporation,Công nghệ thông tin,Phần mềm và dịch vụ,Dịch vụ CNTT,Công nghệ thông tin,Phần mềm và dịch vụ,Dịch vụ CNTT,Công nghệ,NORMAL,9,cong nghe thong tin,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/ITD/ho-so-doanh-nghiep.htm,OK,NO
ITQ,HNX,CTCP Tập đoàn Thiên Quang,Thiên Quang,Thien Quang Group JSC,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,Nguyên vật liệu,Khai khoáng và luyện kim,,Kim loại & Khoáng sản,NORMAL,32,khai khoang,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/ITQ/ho-so-doanh-nghiep.htm,OK,NO
ITS,UPCOM,CTCP Đầu tư Thương mại và Dịch vụ - Vinacomin,Đầu tư Thương mại và Dịch vụ - Vinacomin,"Vinacomin - Investment, Trading and Service JSC",Năng lượng,Năng lượng,Dầu khí,Năng lượng,Dầu khí,,Dầu khí,NORMAL,6,dau khi,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/ITS/ho-so-doanh-nghiep.htm,OK,NO
IVS,HNX,CTCP Chứng khoán Guotai Junan (Việt Nam),Chứng khoán Guotai Junan (Việt Nam),Guotai Junan Securities (Vietnam) Corp.,Tài chính,Dịch vụ tài chính,Thị trường vốn,Tài chính,Dịch vụ tài chính,Thị trường vốn,Chứng khoán,SECURITIES,2,thi truong von,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/IVS/ho-so-doanh-nghiep.htm,OK,NO
JVC,HOSE,CTCP Thiết bị Y tế Việt Nhật,Thiết bị Y tế Việt Nhật,Japan Vietnam Medical Instrument Joint Stock Company,Chăm sóc sức khỏe,Thiết bị và dịch vụ chăm sóc sức khỏe,Thương mại và dịch vụ chăm sóc sức khỏe,Chăm sóc sức khỏe,Thiết bị và dịch vụ chăm sóc sức khỏe,Thương mại và dịch vụ chăm sóc sức khỏe,Dược & Y tế,NORMAL,19,cham soc suc khoe,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/JVC/ho-so-doanh-nghiep.htm,OK,NO
KDC,HOSE,CTCP Tập đoàn KIDO,KIDO,KIDO Group Corporation,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/KDC/ho-so-doanh-nghiep.htm,OK,NO
KGM,UPCOM,CTCP Xuất nhập khẩu Kiên Giang,Xuất nhập khẩu Kiên Giang,Kien Giang Import & Export Joint Stock Company,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/KGM/ho-so-doanh-nghiep.htm,OK,NO
KHP,HOSE,CTCP Điện lực Khánh Hòa,Điện lực Khánh Hòa,Khanh Hoa Power Joint Stock Company,Tiện ích,Tiện ích,Điện,Tiện ích,Điện,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/KHP/ho-so-doanh-nghiep.htm,OK,YES
KHW,UPCOM,CTCP Cấp thoát nước Khánh Hòa,Cấp thoát nước Khánh Hòa,Khanh Hoa Water Supply And Sewerage JSC,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/KHW/ho-so-doanh-nghiep.htm,OK,YES
KLF,UPCOM,CTCP Đầu tư Thương mại và Xuất nhập khẩu CFS,Đầu tư Thương mại và Xuất nhập khẩu CFS,CFS Investment And Import Export Trading JSC,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Nhà phân phối,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Nhà phân phối,Hàng không,NORMAL,17,hang khong,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/KLF/ho-so-doanh-nghiep.htm,OK,NO
KMR,HOSE,CTCP Mirae,Mirae,Mirae JSC,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,Dệt may,NORMAL,13,det may,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/KMR/ho-so-doanh-nghiep.htm,OK,NO
KOS,HOSE,CTCP KOSY,KOSY,KOSY Joint Stock Company,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/KOS/ho-so-doanh-nghiep.htm,OK,YES
KPF,UPCOM,CTCP Đầu tư tài sản Koji,Đầu tư tài sản Koji,Koji Asset Investment Joint Stock Company,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/KPF/ho-so-doanh-nghiep.htm,OK,YES
KSH,UPCOM,CTCP DAMAC GLS,DAMAC GLS,DAMAC GLS JSC,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,Nguyên vật liệu,Khai khoáng và luyện kim,,Kim loại & Khoáng sản,NORMAL,32,khai khoang,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/KSH/ho-so-doanh-nghiep.htm,OK,NO
KSQ,UPCOM,CTCP CNC Capital Việt Nam,CNC Capital Việt Nam,CNC Capital Vietnam JSC,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,Nguyên vật liệu,Vật liệu xây dựng,,Vật liệu xây dựng,NORMAL,16,vat lieu xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/KSQ/ho-so-doanh-nghiep.htm,OK,NO
KSV,HNX,Tổng Công ty Khoáng sản TKV - CTCP,Khoáng sản TKV - CTCP,Vinacomin - Minerals Holding Corporation,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,Nguyên vật liệu,Khai khoáng và luyện kim,,Kim loại & Khoáng sản,NORMAL,32,khai khoang,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/KSV/ho-so-doanh-nghiep.htm,OK,NO
KTC,UPCOM,CTCP Thương mại Kiên Giang,Thương mại Kiên Giang,Kien Giang Trade and Tourism Company Limited,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/KTC/ho-so-doanh-nghiep.htm,OK,NO
KVC,UPCOM,CTCP Sản xuất Xuất nhập khẩu Inox Kim Vĩ,Sản xuất Xuất nhập khẩu Inox Kim Vĩ,Kim Vi Inox Import Export Prodution Joint Stock Company,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,Nguyên vật liệu,Khai khoáng và luyện kim,,Kim loại & Khoáng sản,NORMAL,32,khai khoang,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/KVC/ho-so-doanh-nghiep.htm,OK,NO
L18,HNX,CTCP Đầu tư và Xây dựng Số 18,Đầu tư và Xây dựng Số 18,Investment And Construction JSC No.18,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/L18/ho-so-doanh-nghiep.htm,OK,NO
LAI,UPCOM,CTCP Đầu Tư Xây dựng Long An IDICO,Đầu Tư Xây dựng Long An IDICO,IDICO Long An Investment Construction Joint Stock Company,Bất động sản,Bất động sản,Bất động sản đa dạng,Bất động sản,Bất động sản đa dạng,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/LAI/ho-so-doanh-nghiep.htm,OK,YES
LBM,HOSE,CTCP Khoáng sản và Vật liệu Xây dựng Lâm Đồng,Khoáng sản và Vật liệu Xây dựng Lâm Đồng,Lam Dong Minerals & Building Materials Joint Stock Company,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,Nguyên vật liệu,Vật liệu xây dựng,,Vật liệu xây dựng,NORMAL,16,vat lieu xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/LBM/ho-so-doanh-nghiep.htm,OK,NO
LCM,UPCOM,CTCP Khai thác và Chế biến khoáng sản Lào Cai,Khai thác và Chế biến khoáng sản Lào Cai,Lao Cai Mineral Exploitation & Processing JSC,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,Nguyên vật liệu,Khai khoáng và luyện kim,,Kim loại & Khoáng sản,NORMAL,32,khai khoang,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/LCM/ho-so-doanh-nghiep.htm,OK,NO
LDW,UPCOM,CTCP Cấp thoát nước Lâm Đồng,Cấp thoát nước Lâm Đồng,Lam Dong Water Supply And Sewerage JSC,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/LDW/ho-so-doanh-nghiep.htm,OK,YES
LEC,UPCOM,CTCP Bất động sản Điện lực Miền Trung,Bất động sản Điện lực Miền Trung,Central Power Real Estate Joint Stock Company,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Hàng tiêu dùng lâu bền,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Hàng tiêu dùng lâu bền,Hàng tiêu dùng lâu bền,NORMAL,36,hang tieu dung lau ben,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/LEC/ho-so-doanh-nghiep.htm,OK,NO
LGC,HOSE,CTCP Đầu tư Cầu đường CII,Đầu tư Cầu đường CII,CII Bridges & Roads Investment JSC,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/LGC/ho-so-doanh-nghiep.htm,OK,YES
LGL,HOSE,CTCP Đầu tư và Phát triển Đô thị Long Giang,Đầu tư và Phát triển Đô thị Long Giang,Long Giang Investment & Urban Development JSC,Bất động sản,Bất động sản,Bất động sản đa dạng,Bất động sản,Bất động sản đa dạng,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/LGL/ho-so-doanh-nghiep.htm,OK,YES
LHG,HOSE,CTCP Long Hậu,Long Hậu,Long Hau Corporation,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/LHG/ho-so-doanh-nghiep.htm,OK,YES
LIC,UPCOM,Tổng Công ty LICOGI - CTCP,LICOGI - CTCP,LICOGI Corporation - JSC,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,Nguyên vật liệu,Vật liệu xây dựng,,Vật liệu xây dựng,NORMAL,16,vat lieu xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/LIC/ho-so-doanh-nghiep.htm,OK,NO
LIG,HNX,CTCP Licogi 13,Licogi 13,Licogi 13 JSC,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/LIG/ho-so-doanh-nghiep.htm,OK,NO
LIX,HOSE,CTCP Bột Giặt Lix,Bột Giặt Lix,Lix Detergent Joint Stock Company,Tiêu dùng thiết yếu,Sản phẩm chăm sóc cá nhân và gia đình,Sản phẩm chăm sóc gia đình,Tiêu dùng thiết yếu,Sản phẩm chăm sóc cá nhân và gia đình,Sản phẩm chăm sóc gia đình,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/LIX/ho-so-doanh-nghiep.htm,OK,YES
LLM,UPCOM,Tổng Công ty Lắp máy Việt Nam - CTCP,Lắp máy Việt Nam - CTCP,Viet Nam Machinery Installation Corporation - JSC,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/LLM/ho-so-doanh-nghiep.htm,OK,NO
LMH,UPCOM,CTCP Quốc Tế Holding,Quốc Tế Holding,Quoc Te Holding Joint Stock Company,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Nhà phân phối,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Nhà phân phối,Hàng không,NORMAL,17,hang khong,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/LMH/ho-so-doanh-nghiep.htm,OK,NO
LSG,UPCOM,CTCP Bất động sản Sài Gòn Vina,Bất động sản Sài Gòn Vina,Saigon Vina Land Joint Stock Company,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/LSG/ho-so-doanh-nghiep.htm,OK,YES
LSS,HOSE,CTCP Mía Đường Lam Sơn,Mía Đường Lam Sơn,Lam Son Sugar Joint Stock Corporation,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/LSS/ho-so-doanh-nghiep.htm,OK,NO
LTG,UPCOM,CTCP Tập đoàn Lộc Trời,Lộc Trời,Loc Troi Group Joint Stock Company,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/LTG/ho-so-doanh-nghiep.htm,OK,NO
M10,UPCOM,Tổng Công ty May 10 - CTCP,May 10 - CTCP,Garmant 10 Corporation - Joint Stock Company,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,Dệt may,NORMAL,13,det may,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/M10/ho-so-doanh-nghiep.htm,OK,NO
MAC,HNX,CTCP Tập đoàn Macstar,Macstar,Macstar Group Corporation,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/MAC/ho-so-doanh-nghiep.htm,OK,YES
MCG,UPCOM,CTCP Năng lượng và Bất động sản MCG,Năng lượng và Bất động sản MCG,MCG Energy and Real Estate JSC,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Tiện ích,Phát điện độc lập và điện tái tạo,,Xây dựng,NORMAL,15,ky thuat xay dung,WATCHLIST_FALLBACK,WATCHLIST,https://finance.vietstock.vn/MCG/ho-so-doanh-nghiep.htm,OK,YES
MCM,HOSE,CTCP Giống Bò sữa Mộc Châu,Giống Bò sữa Mộc Châu,Seed Moc Chau Dairy Cattle Corporation JSC,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/MCM/ho-so-doanh-nghiep.htm,OK,NO
MDC,HNX,CTCP Than Mông Dương - Vinacomin,Than Mông Dương - Vinacomin,Vinacomin - Mong Duong Coal JSC,Năng lượng,Năng lượng,Dầu khí,Năng lượng,Dầu khí,,Dầu khí,NORMAL,6,dau khi,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/MDC/ho-so-doanh-nghiep.htm,OK,NO
MDF,UPCOM,CTCP Gỗ MDF VRG - Quảng Trị,Gỗ MDF VRG - Quảng Trị,MDF VRG Quang Tri Wood JSC,Nguyên vật liệu,Nguyên vật liệu,Gỗ và giấy,Nguyên vật liệu,Gỗ và giấy,,Gỗ & Giấy,NORMAL,24,go va giay,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/MDF/ho-so-doanh-nghiep.htm,OK,NO
MH3,UPCOM,CTCP Khu Công nghiệp Cao su Bình Long,Khu Công nghiệp Cao su Bình Long,Binh Long Rubber Industrial Park Corporation,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/MH3/ho-so-doanh-nghiep.htm,OK,YES
MHC,HOSE,CTCP MHC,MHC,MHC Joint Stock Company,Công nghiệp,Vận tải,Vận tải biển,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,Dịch vụ công nghiệp,NORMAL,34,dich vu chuyen nghiep,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/MHC/ho-so-doanh-nghiep.htm,OK,NO
MIE,UPCOM,Tổng Công ty Máy và Thiết bị Công nghiệp - CTCP,Máy và Thiết bị Công nghiệp - CTCP,Machines and Industrial Equipment Corporation,Công nghiệp,Hàng hóa công nghiệp,Máy móc công nghiệp,Công nghiệp,Hàng hóa công nghiệp,Máy móc công nghiệp,Máy móc & Thiết bị,NORMAL,30,may moc,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/MIE/ho-so-doanh-nghiep.htm,OK,NO
MKP,UPCOM,CTCP Hoá - Dược phẩm Mekophar,Hoá - Dược phẩm Mekophar,Mekophar Chemical Pharmaceutical Joint Stock Company,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,Dược & Y tế,NORMAL,19,duoc,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/MKP/ho-so-doanh-nghiep.htm,OK,NO
MML,UPCOM,CTCP Masan MeatLife,Masan MeatLife,Masan MeatLife Corporation,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/MML/ho-so-doanh-nghiep.htm,OK,NO
MPC,UPCOM,CTCP Tập đoàn Thủy sản Minh Phú,Thủy sản Minh Phú,Minh Phu Seafood Corporation,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/MPC/ho-so-doanh-nghiep.htm,OK,NO
MSH,HOSE,CTCP May Sông Hồng,May Sông Hồng,Song Hong Garment Joint Stock Company,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,Dệt may,NORMAL,13,det may,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/MSH/ho-so-doanh-nghiep.htm,OK,NO
